PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,CabinNum,Side,GroupId,GroupSize,TotalSpending,NoSpending,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T
0052_01,0,G/6/S,0.0,0,4.0,0.0,2.0,4683.0,0.0,False,6,1,0052,1,2.757113115891742,0,False,False,False,True,False,False,False,False,False,True,False
0053_01,0,F/11/S,-0.11764705882352941,0,0.0,0.0,1938.0,0.0,1.0,True,11,1,0053,1,0.8487161693268563,0,False,False,False,True,False,False,False,False,True,False,False
0056_01,0,A/1/S,-1.4705882352941178,0,0.0,0.0,0.0,0.0,0.0,True,1,1,0056,3,-0.49687716863289383,1,True,False,False,True,False,False,False,False,False,False,False
0056_02,1,A/1/S,0.6470588235294118,0,0.0,0.0,0.0,0.0,0.0,True,1,1,0056,3,-0.49687716863289383,1,True,False,False,True,False,False,False,False,False,False,False
0056_03,0,A/1/S,0.0,0,279.0,605.0,3374.0,286.0,3.0,True,1,1,0056,3,2.658570437196391,0,True,False,False,True,False,False,False,False,False,False,False
0058_01,1,G/7/S,0.5294117647058824,0,0.0,0.0,0.0,0.0,0.0,False,7,1,0058,1,-0.49687716863289383,1,False,False,True,False,False,False,False,False,False,True,False
0061_01,0,F/12/S,-0.29411764705882354,0,45.0,1096.0,148.0,1377.0,1.0,False,12,1,0061,1,1.3539208882720333,0,False,False,False,True,False,False,False,False,True,False,False
0062_01,0,F/13/S,2.0588235294117645,0,0.0,592.0,0.0,17.0,25.0,False,13,1,0062,1,-0.05690492713393477,0,False,False,False,True,False,False,False,False,True,False,False
0064_01,1,F/14/S,-0.7058823529411765,0,0.0,0.0,0.0,0.0,0.0,True,14,1,0064,2,-0.49687716863289383,1,False,True,False,True,False,False,False,False,True,False,False
0064_02,1,E/3/S,0.35294117647058826,0,0.0,0.0,0.0,0.0,0.0,True,3,1,0064,2,-0.49687716863289383,1,False,False,False,True,False,False,False,True,False,False,False
0066_01,0,G/6/P,2.0588235294117645,0,1.0,153.0,197.0,0.0,460.0,False,6,0,0066,1,0.0659264399722415,0,False,False,False,True,False,False,False,False,False,True,False
0067_01,1,G/10/S,-1.588235294117647,0,0.0,0.0,0.0,0.0,0.0,True,10,1,0067,3,-0.49687716863289383,1,False,False,True,False,False,False,False,False,False,True,False
0067_02,0,G/10/S,-0.5294117647058824,0,1.0,258.0,446.0,0.0,0.0,True,10,1,0067,3,-0.007633587786259542,0,False,False,False,True,False,False,False,False,False,True,False
0067_03,0,F/15/S,-0.35294117647058826,0,1946.0,37.0,0.0,0.0,24.0,False,15,1,0067,3,0.8959056210964608,0,False,False,False,False,False,False,False,False,True,False,False
0068_01,0,E/4/S,0.0,0,793.0,0.0,2.0,253.0,0.0,False,4,1,0068,1,0.23039555863983344,0,False,True,False,True,False,False,False,True,False,False,False
0069_01,0,F/16/S,0.8823529411764706,0,887.0,0.0,9.0,6.0,0.0,True,16,1,0069,1,0.12907702984038863,0,False,False,False,True,False,False,False,False,True,False,False
0070_01,0,F/13/P,-0.47058823529411764,0,190.0,0.0,5.0,1.0,726.0,False,13,0,0070,1,0.14295628036086053,0,False,False,False,True,False,False,False,False,True,False,False
0071_01,0,F/14/P,-0.5882352941176471,0,16.0,2165.0,0.0,0.0,52.0,False,14,0,0071,1,1.0527411519777932,0,False,False,False,True,False,False,False,False,True,False,False
0072_01,0,F/17/S,-0.7647058823529411,0,0.0,1.0,0.0,0.0,1063.0,False,17,1,0072,1,0.24149895905621097,0,False,False,False,True,False,False,False,False,True,False,False
0073_01,0,D/3/P,0.5882352941176471,0,46.0,83.0,738.0,0.0,12.0,False,3,0,0073,1,0.11311589174184594,0,False,True,True,False,False,False,True,False,False,False,False
0074_01,0,C/3/S,0.8823529411764706,0,1.0,8397.0,0.0,0.0,506.0,True,3,1,0074,1,5.682165163081193,0,True,False,False,True,False,True,False,False,False,False,False
0076_01,0,F/18/S,0.0,0,147.0,0.0,1018.0,0.0,0.0,True,18,1,0076,1,0.31158917418459403,0,False,True,False,True,False,False,False,False,True,False,False
0077_01,0,F/15/P,0.058823529411764705,0,14.0,0.0,1295.0,0.0,0.0,True,15,0,0077,1,0.4115197779319917,0,False,True,False,True,False,False,False,False,True,False,False
0078_01,0,C/4/S,0.6470588235294118,0,0.0,5840.0,0.0,321.0,9654.0,False,4,1,0078,1,10.478140180430257,0,True,False,False,True,False,True,False,False,False,False,False
0081_01,1,G/13/S,-0.8235294117647058,0,0.0,0.0,0.0,0.0,0.0,False,13,1,0081,1,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0082_01,0,F/16/P,0.8823529411764706,0,7406.0,0.0,0.0,0.0,0.0,False,16,0,0082,3,4.642609299097849,0,False,True,False,True,False,False,False,False,True,False,False
0082_02,1,F/16/P,-1.4705882352941178,0,0.0,0.0,0.0,0.0,0.0,True,16,0,0082,3,-0.49687716863289383,1,False,True,False,True,False,False,False,False,True,False,False
0082_03,0,F/16/P,-1.1176470588235294,0,0.0,0.0,0.0,0.0,0.0,True,16,0,0082,3,-0.49687716863289383,1,False,True,False,True,False,False,False,False,True,False,False
0084_01,0,G/14/S,-0.17647058823529413,0,688.0,0.0,0.0,0.0,17.0,True,14,1,0084,1,-0.007633587786259542,0,False,False,False,True,False,False,False,False,False,True,False
0085_01,1,C/5/S,0.7647058823529411,0,0.0,0.0,0.0,0.0,0.0,True,5,1,0085,1,-0.49687716863289383,1,True,False,False,True,False,True,False,False,False,False,False
0086_01,0,F/17/P,0.9411764705882353,0,211.0,0.0,0.0,638.0,513.0,False,17,0,0086,1,0.4482997918112422,0,False,False,False,True,False,False,False,False,True,False,False
0088_01,1,E/5/S,1.0588235294117647,0,0.0,0.0,0.0,0.0,0.0,True,5,1,0088,1,-0.49687716863289383,1,False,True,True,False,False,False,False,True,False,False,False
0090_01,1,G/15/S,0.47058823529411764,0,0.0,0.0,0.0,0.0,0.0,True,15,1,0090,1,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0091_01,1,G/16/S,-0.058823529411764705,0,0.0,0.0,0.0,0.0,0.0,True,16,1,0091,2,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0091_02,0,F/20/S,0.0,0,1.0,697.0,31.0,188.0,0.0,False,20,1,0091,2,0.13948646773074255,0,False,False,False,True,False,False,False,False,True,False,False
0092_01,0,G/9/P,-0.47058823529411764,0,0.0,0.0,670.0,1.0,34.0,False,9,0,0092,3,-0.007633587786259542,0,False,False,False,True,False,False,False,False,False,True,False
0092_02,1,G/9/P,-1.588235294117647,0,0.0,0.0,0.0,0.0,0.0,True,9,0,0092,3,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0092_03,1,G/9/P,-1.411764705882353,0,0.0,0.0,0.0,0.0,0.0,True,9,0,0092,3,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0097_01,0,A/2/S,1.588235294117647,0,0.0,1208.0,0.0,3.0,637.0,False,2,1,0097,1,0.7855655794587092,0,True,False,False,True,False,False,False,False,False,False,False
0098_01,0,G/11/P,-0.058823529411764705,0,0.0,856.0,5.0,32.0,0.0,False,11,0,0098,2,0.12283136710617627,0,False,False,False,True,False,False,False,False,False,True,False
0098_02,0,G/11/P,-0.058823529411764705,0,0.0,2811.0,957.0,0.0,87.0,True,11,0,0098,2,2.178348369188064,0,False,False,False,True,False,False,False,False,False,True,False
0099_01,0,F/19/P,-0.23529411764705882,0,311.0,427.0,526.0,37.0,0.0,False,19,0,0099,2,0.4059680777238029,0,False,False,True,False,False,False,False,False,True,False,False
0099_02,1,G/12/P,-1.4705882352941178,0,0.0,0.0,0.0,0.0,0.0,True,12,0,0099,2,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0101_01,1,G/734/S,0.23529411764705882,0,0.0,0.0,0.0,0.0,0.0,True,734,1,0101,1,-0.49687716863289383,1,False,True,False,True,False,False,False,False,False,True,False
0102_01,0,F/23/S,-0.5294117647058824,0,0.0,0.0,0.0,830.0,91.0,False,23,1,0102,1,0.14226231783483692,0,False,False,False,True,False,False,False,False,True,False,False
0103_01,0,F/24/S,-0.17647058823529413,0,0.0,0.0,0.0,0.0,17.0,True,24,1,0103,3,-0.4850798056904927,0,False,False,False,True,False,False,False,False,True,False,False
0103_02,1,G/18/S,-1.0588235294117647,0,0.0,0.0,0.0,0.0,0.0,True,18,1,0103,3,-0.49687716863289383,1,False,False,False,False,False,False,False,False,False,True,False
0103_03,1,G/18/S,-1.2352941176470589,0,0.0,0.0,0.0,0.0,0.0,False,18,1,0103,3,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0105_01,0,F/21/P,0.0,0,0.0,0.0,570.0,2.0,131.0,False,21,0,0105,1,-0.009021512838306732,0,False,False,False,True,False,False,False,False,True,False,False
0107_01,0,D/2/S,-0.35294117647058826,0,1743.0,5.0,17.0,0.0,0.0,False,2,1,0107,1,0.7279666897987509,0,False,True,False,True,False,False,True,False,False,False,False
0108_01,1,G/19/S,-0.23529411764705882,0,0.0,0.0,0.0,0.0,0.0,False,19,1,0108,3,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0108_02,0,G/19/S,0.23529411764705882,0,562.0,0.0,326.0,0.0,0.0,False,19,1,0108,3,0.1193615544760583,0,False,False,False,True,False,False,False,False,False,True,False
0108_03,0,G/19/S,-1.588235294117647,0,0.0,0.0,0.0,0.0,0.0,True,19,1,0108,3,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0110_01,0,G/734/S,0.29411764705882354,0,0.0,410.0,6.0,3929.0,764.0,False,734,1,0110,4,3.0485773768216515,0,True,False,False,True,False,False,False,False,False,True,False
0110_02,0,B/5/P,0.7647058823529411,0,0.0,331.0,0.0,0.0,1687.0,False,5,0,0110,4,0.9035392088827203,0,True,False,False,True,True,False,False,False,False,False,False
0110_03,0,B/5/P,0.8823529411764706,0,2209.0,11418.0,0.0,1868.0,445.0,True,5,0,0110,4,10.564885496183207,0,True,False,False,True,True,False,False,False,False,False,False
0110_04,1,B/5/P,0.058823529411764705,0,0.0,0.0,0.0,0.0,0.0,True,5,0,0110,4,-0.49687716863289383,1,True,False,False,True,True,False,False,False,False,False,False
0111_01,1,E/6/S,0.11764705882352941,0,0.0,0.0,0.0,0.0,0.0,True,6,1,0111,1,-0.49687716863289383,1,True,False,False,True,False,False,False,True,False,False,False
0112_01,0,B/1/S,1.2352941176470589,1,0.0,2537.0,87.0,17.0,13.0,True,1,1,0112,1,1.3448993754337266,0,True,False,False,False,True,False,False,False,False,False,False
0113_01,0,F/23/P,2.176470588235294,0,0.0,0.0,804.0,0.0,0.0,True,23,0,0113,1,0.061068702290076333,0,False,False,False,True,False,False,False,False,True,False,False
0114_01,0,G/20/S,0.0,0,82.0,157.0,429.0,238.0,1.0,False,20,1,0114,1,0.1325468424705066,0,False,False,False,True,False,False,False,False,False,True,False
0115_01,1,F/24/P,-0.058823529411764705,0,0.0,0.0,0.0,0.0,0.0,True,24,0,0115,1,-0.49687716863289383,1,False,True,False,True,False,False,False,False,True,False,False
0116_01,0,D/4/P,0.35294117647058826,0,1.0,2223.0,0.0,12.0,404.0,True,4,0,0116,1,1.3351839000693964,0,True,False,False,True,False,False,True,False,False,False,False
0119_01,0,A/0/P,0.7058823529411765,0,0.0,2344.0,0.0,65.0,6898.0,False,0,0,0119,2,5.961832061068702,0,False,False,False,True,False,False,False,False,False,False,False
0119_02,1,A/0/P,-0.8235294117647058,0,0.0,0.0,0.0,0.0,0.0,True,0,0,0119,2,-0.49687716863289383,1,True,False,False,True,False,False,False,False,False,False,False
0120_01,1,F/25/P,-0.17647058823529413,0,0.0,0.0,0.0,0.0,0.0,True,25,0,0120,1,-0.49687716863289383,1,False,True,False,True,False,False,False,False,True,False,False
0122_01,0,G/21/S,0.11764705882352941,0,0.0,0.0,0.0,699.0,74.0,False,21,1,0122,1,0.0395558639833449,0,False,False,False,True,False,False,False,False,False,True,False
0123_01,0,F/27/P,-0.5294117647058824,0,55.0,597.0,49.0,0.0,1.0,False,27,0,0123,1,-0.009715475364330326,0,False,False,False,True,False,False,False,False,True,False,False
0126_01,1,F/27/S,2.3529411764705883,0,0.0,0.0,0.0,0.0,0.0,True,27,1,0126,1,-0.49687716863289383,1,False,True,False,True,False,False,False,False,True,False,False
0127_01,0,E/7/S,0.47058823529411764,0,701.0,0.0,296.0,0.0,25.0,False,7,1,0127,1,0.21235253296322,0,False,True,False,True,False,False,False,True,False,False,False
0128_01,0,D/3/S,2.0,1,2353.0,334.0,9.0,316.0,2.0,False,3,1,0128,2,1.5947258848022208,0,False,True,False,True,False,False,True,False,False,False,False
0128_02,0,E/8/S,1.0588235294117647,0,2103.0,6.0,0.0,0.0,0.0,False,8,1,0128,2,0.9666897987508675,0,False,True,False,True,False,False,False,True,False,False,False
0129_01,1,G/22/S,-0.29411764705882354,0,0.0,0.0,0.0,0.0,0.0,True,22,1,0129,1,-0.49687716863289383,1,False,False,True,False,False,False,False,False,False,True,False
0133_01,1,F/29/S,-0.47058823529411764,0,0.0,0.0,0.0,0.0,0.0,True,29,1,0133,2,-0.49687716863289383,1,False,True,False,True,False,False,False,False,True,False,False
0133_02,0,D/5/S,0.5294117647058824,0,2738.0,0.0,0.0,0.0,0.0,False,5,1,0133,2,1.4031922276197086,0,False,True,False,True,False,False,True,False,False,False,False
0134_01,0,G/17/P,-0.47058823529411764,0,0.0,14.0,730.0,0.0,0.0,True,17,0,0134,1,0.01943095072866065,0,False,False,False,True,False,False,False,False,False,True,False
0136_01,0,G/23/S,1.1764705882352942,0,97.0,418.0,126.0,25.0,55.0,False,23,1,0136,1,0.0034698126301179735,0,False,False,True,False,False,False,False,False,False,True,False
0138_01,1,G/18/P,-0.8235294117647058,0,0.0,0.0,0.0,0.0,0.0,True,18,0,0138,2,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0138_02,0,E/5/P,0.4117647058823529,0,0.0,22.0,0.0,564.0,207.0,False,5,0,0138,2,0.05343511450381679,0,False,False,False,True,False,False,False,True,False,False,False
0139_01,1,C/6/S,0.47058823529411764,0,0.0,0.0,0.0,0.0,0.0,True,6,1,0139,1,-0.49687716863289383,1,True,False,False,False,False,True,False,False,False,False,False
0140_01,1,G/19/P,-0.17647058823529413,0,0.0,0.0,0.0,0.0,0.0,True,19,0,0140,2,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0140_02,0,F/29/P,-0.058823529411764705,0,440.0,0.0,0.0,0.0,462.0,False,29,0,0140,2,0.12907702984038863,0,False,False,False,True,False,False,False,False,True,False,False
0141_01,0,F/30/P,0.23529411764705882,0,0.0,0.0,97.0,0.0,0.0,False,30,0,0141,1,-0.42956280360860516,0,False,True,False,True,False,False,False,False,True,False,False
0144_01,0,F/31/S,-0.4117647058823529,0,0.0,420.0,210.0,0.0,0.0,True,31,1,0144,1,-0.05968077723802915,0,False,False,False,True,False,False,False,False,True,False,False
0146_01,0,G/25/S,1.7058823529411764,0,0.0,0.0,0.0,0.0,0.0,False,25,1,0146,1,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0147_01,1,G/26/S,1.3529411764705883,0,0.0,0.0,0.0,0.0,0.0,True,26,1,0147,1,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0148_01,0,F/31/P,0.8823529411764706,0,1072.0,0.0,10.0,0.0,76.0,False,31,0,0148,1,0.30673143650242884,0,False,True,False,True,False,False,False,False,True,False,False
0149_01,1,G/27/S,0.0,0,0.0,0.0,0.0,0.0,0.0,True,27,1,0149,1,-0.49687716863289383,1,False,False,False,False,False,False,False,False,False,True,False
0151_01,1,G/20/P,0.6470588235294118,0,0.0,0.0,0.0,0.0,0.0,False,20,0,0151,1,-0.49687716863289383,1,False,False,False,False,False,False,False,False,False,True,False
0152_01,0,F/32/P,0.8235294117647058,0,0.0,0.0,0.0,0.0,607.0,False,32,0,0152,1,-0.07564191533657183,0,False,False,False,True,False,False,False,False,True,False,False
0160_01,0,G/22/P,-0.29411764705882354,0,4119.0,0.0,0.0,0.0,61.0,False,22,0,0160,1,2.403886190145732,0,False,False,False,True,False,False,False,False,False,True,False
0163_01,1,B/8/P,-0.058823529411764705,0,0.0,0.0,0.0,0.0,0.0,True,8,0,0163,2,-0.49687716863289383,1,True,False,False,True,True,False,False,False,False,False,False
0163_02,1,B/8/P,-0.5882352941176471,0,0.0,0.0,0.0,0.0,0.0,True,8,0,0163,2,-0.49687716863289383,1,True,False,False,True,True,False,False,False,False,False,False
0164_01,0,G/28/S,1.7647058823529411,0,50.0,1688.0,0.0,0.0,135.0,True,28,1,0164,2,0.8029146426092991,0,False,False,False,True,False,False,False,False,False,True,False
0164_02,1,G/28/S,-0.5882352941176471,0,0.0,0.0,0.0,0.0,0.0,False,28,1,0164,2,-0.49687716863289383,1,False,False,True,False,False,False,False,False,False,True,False
0165_01,1,F/37/P,0.47058823529411764,0,0.0,0.0,0.0,0.0,0.0,True,37,0,0165,1,-0.49687716863289383,1,False,True,False,True,False,False,False,False,True,False,False
0167_01,1,F/35/S,-0.8235294117647058,0,0.0,0.0,0.0,0.0,0.0,True,35,1,0167,2,-0.49687716863289383,1,False,True,False,True,False,False,False,False,True,False,False
0167_02,0,F/35/S,0.0,0,1365.0,0.0,48.0,22.0,137.0,False,35,1,0167,2,0.594031922276197,0,False,True,False,True,False,False,False,False,True,False,False
0169_01,1,G/23/P,0.23529411764705882,0,0.0,0.0,0.0,0.0,0.0,False,23,0,0169,1,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0170_01,0,E/10/S,-0.17647058823529413,0,0.0,0.0,0.0,221.0,567.0,False,10,1,0170,1,0.04996530187369882,0,False,False,False,True,False,False,False,True,False,False,False
0171_01,1,G/30/S,-0.47058823529411764,0,0.0,0.0,0.0,0.0,0.0,True,30,1,0171,1,-0.49687716863289383,1,False,False,True,False,False,False,False,False,False,True,False
0172_01,1,G/24/P,0.29411764705882354,0,0.0,0.0,0.0,0.0,0.0,True,24,0,0172,1,-0.49687716863289383,1,False,False,False,True,False,False,False,False,False,True,False
0173_01,0,E/11/S,1.8235294117647058,0,0.0,985.0,0.0,5.0,0.0,True,11,1,0173,1,0.19014573213046496,0,False,False,False,True,False,False,False,True,False,False,False
